antecedent,consequent,support,confidence,lift
"{1, 30}","{34, 6}",0.124,0.402,1.14
"{6, 30}","{1, 34}",0.124,0.406,1.153
"{1, 6, 30}",{34},0.124,0.713,1.113
{34},"{1, 6, 30}",0.124,0.194,1.113
"{1, 34}","{6, 30}",0.124,0.354,1.153
"{34, 6}","{1, 30}",0.124,0.353,1.14
"{1, 34, 6}",{30},0.124,0.619,1.098
"{34, 30}","{1, 6}",0.124,0.338,1.19
"{1, 34, 30}",{6},0.124,0.583,1.105
"{34, 6, 30}",{1},0.124,0.599,1.152
{1},"{48, 34, 6}",0.104,0.201,1.138
{6},"{48, 1, 34}",0.104,0.198,1.109
"{1, 6}","{48, 34}",0.104,0.367,1.161
{34},"{48, 1, 6}",0.104,0.163,1.155
"{1, 34}","{48, 6}",0.104,0.297,1.159
"{34, 6}","{48, 1}",0.104,0.296,1.164
"{1, 34, 6}",{48},0.104,0.519,1.084
{48},"{1, 34, 6}",0.104,0.218,1.084
"{48, 1}","{34, 6}",0.104,0.41,1.164
"{48, 6}","{1, 34}",0.104,0.408,1.159
"{48, 1, 6}",{34},0.104,0.74,1.155
"{48, 34}","{1, 6}",0.104,0.33,1.161
"{48, 1, 34}",{6},0.104,0.585,1.109
"{48, 34, 6}",{1},0.104,0.592,1.138
{1},"{16, 34, 6}",0.108,0.208,1.133
{6},"{16, 1, 34}",0.108,0.205,1.091
"{1, 6}","{16, 34}",0.108,0.38,1.144
{16},"{1, 34, 6}",0.108,0.211,1.047
"{16, 1}","{34, 6}",0.108,0.389,1.105
"{16, 6}","{1, 34}",0.108,0.388,1.104
"{16, 1, 6}",{34},0.108,0.684,1.067
{34},"{16, 1, 6}",0.108,0.169,1.067
"{1, 34}","{16, 6}",0.108,0.307,1.104
"{34, 6}","{16, 1}",0.108,0.307,1.105
"{1, 34, 6}",{16},0.108,0.537,1.047
"{16, 34}","{1, 6}",0.108,0.325,1.144
"{16, 1, 34}",{6},0.108,0.575,1.091
"{16, 34, 6}",{1},0.108,0.589,1.133
{1},"{18, 19, 14}",0.173,0.332,1.088
{14},"{1, 18, 19}",0.173,0.241,1.082
"{1, 14}","{18, 19}",0.173,0.452,1.132
{18},"{1, 19, 14}",0.173,0.245,1.115
"{1, 18}","{19, 14}",0.173,0.447,1.118
"{18, 14}","{1, 19}",0.173,0.328,1.137
"{1, 18, 14}",{19},0.173,0.591,1.095
{19},"{1, 18, 14}",0.173,0.32,1.095
"{1, 19}","{18, 14}",0.173,0.6,1.137
"{19, 14}","{1, 18}",0.173,0.433,1.118
"{1, 19, 14}",{18},0.173,0.786,1.115
"{18, 19}","{1, 14}",0.173,0.432,1.132
"{1, 18, 19}",{14},0.173,0.775,1.082
"{18, 19, 14}",{1},0.173,0.566,1.088
{1},"{18, 21, 14}",0.103,0.198,1.131
{14},"{1, 18, 21}",0.103,0.143,1.088
"{1, 14}","{18, 21}",0.103,0.269,1.209
{18},"{1, 21, 14}",0.103,0.146,1.112
"{1, 18}","{21, 14}",0.103,0.266,1.142
"{18, 14}","{1, 21}",0.103,0.195,1.121
"{1, 18, 14}",{21},0.103,0.351,1.145
{21},"{1, 18, 14}",0.103,0.335,1.145
"{1, 21}","{18, 14}",0.103,0.591,1.121
"{21, 14}","{1, 18}",0.103,0.442,1.142
"{1, 21, 14}",{18},0.103,0.784,1.112
"{18, 21}","{1, 14}",0.103,0.462,1.209
"{1, 18, 21}",{14},0.103,0.78,1.088
"{18, 21, 14}",{1},0.103,0.588,1.131
{1},"{18, 28, 14}",0.114,0.22,1.142
{14},"{1, 18, 28}",0.114,0.159,1.12
"{1, 14}","{18, 28}",0.114,0.299,1.223
{18},"{1, 28, 14}",0.114,0.162,1.11
"{1, 18}","{28, 14}",0.114,0.295,1.149
"{18, 14}","{1, 28}",0.114,0.216,1.148
"{1, 18, 14}",{28},0.114,0.39,1.139
{28},"{1, 18, 14}",0.114,0.333,1.139
"{1, 28}","{18, 14}",0.114,0.605,1.148
"{28, 14}","{1, 18}",0.114,0.445,1.149
"{1, 28, 14}",{18},0.114,0.783,1.11
"{18, 28}","{1, 14}",0.114,0.467,1.223
"{1, 18, 28}",{14},0.114,0.803,1.12
"{18, 28, 14}",{1},0.114,0.594,1.142
{1},"{18, 14, 30}",0.181,0.348,1.123
{14},"{1, 18, 30}",0.181,0.252,1.122
"{1, 14}","{18, 30}",0.181,0.473,1.193
{18},"{1, 14, 30}",0.181,0.257,1.074
"{1, 18}","{14, 30}",0.181,0.467,1.11
"{18, 14}","{1, 30}",0.181,0.343,1.107
"{1, 18, 14}",{30},0.181,0.618,1.097
{30},"{1, 18, 14}",0.181,0.321,1.097
"{1, 30}","{18, 14}",0.181,0.583,1.107
"{14, 30}","{1, 18}",0.181,0.429,1.11
"{1, 14, 30}",{18},0.181,0.757,1.074
"{18, 30}","{1, 14}",0.181,0.456,1.193
"{1, 18, 30}",{14},0.181,0.804,1.122
"{18, 14, 30}",{1},0.181,0.584,1.123
{1},"{18, 34, 14}",0.211,0.405,1.124
{14},"{1, 18, 34}",0.211,0.294,1.086
"{1, 14}","{18, 34}",0.211,0.551,1.181
{18},"{1, 34, 14}",0.211,0.299,1.124
"{1, 18}","{34, 14}",0.211,0.544,1.146
"{18, 14}","{1, 34}",0.211,0.399,1.135
"{1, 18, 14}",{34},0.211,0.719,1.123
{34},"{1, 18, 14}",0.211,0.329,1.123
"{1, 34}","{18, 14}",0.211,0.598,1.135
"{34, 14}","{1, 18}",0.211,0.443,1.146
"{1, 34, 14}",{18},0.211,0.793,1.124
"{18, 34}","{1, 14}",0.211,0.451,1.181
"{1, 18, 34}",{14},0.211,0.778,1.086
"{18, 34, 14}",{1},0.211,0.584,1.124
{1},"{18, 44, 14}",0.123,0.237,1.119
{14},"{1, 18, 44}",0.123,0.172,1.113
"{1, 14}","{18, 44}",0.123,0.323,1.193
{18},"{1, 44, 14}",0.123,0.175,1.117
"{1, 18}","{44, 14}",0.123,0.319,1.127
"{18, 14}","{1, 44}",0.123,0.234,1.174
"{1, 18, 14}",{44},0.123,0.422,1.131
{44},"{1, 18, 14}",0.123,0.331,1.131
"{1, 44}","{18, 14}",0.123,0.619,1.174
"{44, 14}","{1, 18}",0.123,0.436,1.127
"{1, 44, 14}",{18},0.123,0.787,1.117
"{18, 44}","{1, 14}",0.123,0.456,1.193
"{1, 18, 44}",{14},0.123,0.797,1.113
"{18, 44, 14}",{1},0.123,0.582,1.119
{1},"{48, 18, 14}",0.153,0.295,1.092
{14},"{48, 1, 18}",0.153,0.214,1.105
"{1, 14}","{48, 18}",0.153,0.402,1.156
{18},"{48, 1, 14}",0.153,0.218,1.115
"{1, 18}","{48, 14}",0.153,0.397,1.114
"{18, 14}","{48, 1}",0.153,0.291,1.144
"{1, 18, 14}",{48},0.153,0.525,1.095
{48},"{1, 18, 14}",0.153,0.321,1.095
"{48, 1}","{18, 14}",0.153,0.603,1.144
"{48, 14}","{1, 18}",0.153,0.431,1.114
"{48, 1, 14}",{18},0.153,0.786,1.115
"{48, 18}","{1, 14}",0.153,0.441,1.156
"{48, 1, 18}",{14},0.153,0.792,1.105
"{48, 18, 14}",{1},0.153,0.568,1.092
{1},"{49, 18, 14}",0.12,0.232,1.057
{14},"{1, 18, 49}",0.12,0.168,1.09
"{1, 14}","{49, 18}",0.12,0.315,1.114
{18},"{1, 14, 49}",0.12,0.171,1.104
"{1, 18}","{49, 14}",0.12,0.311,1.077
"{18, 14}","{1, 49}",0.12,0.228,1.115
"{1, 18, 14}",{49},0.12,0.412,1.059
{49},"{1, 18, 14}",0.12,0.31,1.059
"{1, 49}","{18, 14}",0.12,0.588,1.115
"{49, 14}","{1, 18}",0.12,0.417,1.077
"{1, 14, 49}",{18},0.12,0.778,1.104
"{49, 18}","{1, 14}",0.12,0.426,1.114
"{1, 18, 49}",{14},0.12,0.781,1.09
"{49, 18, 14}",{1},0.12,0.549,1.057
{1},"{16, 18, 14}",0.159,0.306,1.092
{14},"{16, 1, 18}",0.159,0.222,1.061
"{1, 14}","{16, 18}",0.159,0.417,1.13
{16},"{1, 18, 14}",0.159,0.31,1.06
"{16, 1}","{18, 14}",0.159,0.573,1.087
"{16, 14}","{1, 18}",0.159,0.419,1.083
"{16, 1, 14}",{18},0.159,0.764,1.084
{18},"{16, 1, 14}",0.159,0.226,1.084
"{1, 18}","{16, 14}",0.159,0.411,1.083
"{18, 14}","{16, 1}",0.159,0.302,1.087
"{1, 18, 14}",{16},0.159,0.544,1.06
"{16, 18}","{1, 14}",0.159,0.432,1.13
"{16, 1, 18}",{14},0.159,0.761,1.061
"{16, 18, 14}",{1},0.159,0.568,1.092
{1},"{18, 26, 14}",0.131,0.252,1.086
{14},"{1, 18, 26}",0.131,0.183,1.11
"{1, 14}","{18, 26}",0.131,0.343,1.147
{18},"{1, 26, 14}",0.131,0.186,1.124
"{1, 18}","{26, 14}",0.131,0.339,1.11
"{18, 14}","{1, 26}",0.131,0.249,1.143
"{1, 18, 14}",{26},0.131,0.448,1.087
{26},"{1, 18, 14}",0.131,0.318,1.087
"{1, 26}","{18, 14}",0.131,0.603,1.143
"{26, 14}","{1, 18}",0.131,0.43,1.11
"{1, 26, 14}",{18},0.131,0.792,1.124
"{18, 26}","{1, 14}",0.131,0.438,1.147
"{1, 18, 26}",{14},0.131,0.796,1.11
"{18, 26, 14}",{1},0.131,0.565,1.086
{1},"{18, 12, 14}",0.124,0.239,1.108
{12},"{1, 18, 14}",0.124,0.34,1.161
"{1, 12}","{18, 14}",0.124,0.617,1.17
{14},"{1, 18, 12}",0.124,0.173,1.102
"{1, 14}","{18, 12}",0.124,0.325,1.192
"{12, 14}","{1, 18}",0.124,0.445,1.15
"{1, 12, 14}",{18},0.124,0.798,1.132
{18},"{1, 12, 14}",0.124,0.176,1.132
"{1, 18}","{12, 14}",0.124,0.321,1.15
"{18, 12}","{1, 14}",0.124,0.455,1.192
"{1, 18, 12}",{14},0.124,0.79,1.102
"{18, 14}","{1, 12}",0.124,0.235,1.17
"{1, 18, 14}",{12},0.124,0.424,1.161
"{18, 12, 14}",{1},0.124,0.576,1.108
{1},"{18, 42, 14}",0.1,0.193,1.118
{14},"{1, 18, 42}",0.1,0.14,1.108
"{1, 14}","{18, 42}",0.1,0.263,1.172
{18},"{1, 42, 14}",0.1,0.142,1.118
"{1, 18}","{42, 14}",0.1,0.259,1.109
"{18, 14}","{1, 42}",0.1,0.191,1.149
"{1, 18, 14}",{42},0.1,0.343,1.082
{42},"{1, 18, 14}",0.1,0.317,1.082
"{1, 42}","{18, 14}",0.1,0.606,1.149
"{42, 14}","{1, 18}",0.1,0.429,1.109
"{1, 42, 14}",{18},0.1,0.788,1.118
"{18, 42}","{1, 14}",0.1,0.448,1.172
"{1, 18, 42}",{14},0.1,0.794,1.108
"{18, 42, 14}",{1},0.1,0.581,1.118
{1},"{18, 46, 14}",0.119,0.229,1.065
{14},"{1, 18, 46}",0.119,0.166,1.076
"{1, 14}","{18, 46}",0.119,0.312,1.112
{18},"{1, 46, 14}",0.119,0.169,1.113
"{1, 18}","{46, 14}",0.119,0.308,1.103
"{18, 14}","{1, 46}",0.119,0.226,1.121
"{1, 18, 14}",{46},0.119,0.407,1.093
{46},"{1, 18, 14}",0.119,0.32,1.093
"{1, 46}","{18, 14}",0.119,0.591,1.121
"{46, 14}","{1, 18}",0.119,0.427,1.103
"{46, 1, 14}",{18},0.119,0.785,1.113
"{18, 46}","{1, 14}",0.119,0.425,1.112
"{1, 18, 46}",{14},0.119,0.771,1.076
"{46, 18, 14}",{1},0.119,0.553,1.065
{1},"{32, 18, 14}",0.134,0.258,1.119
{14},"{32, 1, 18}",0.134,0.187,1.064
"{1, 14}","{32, 18}",0.134,0.351,1.156
{18},"{32, 1, 14}",0.134,0.19,1.147
"{1, 18}","{32, 14}",0.134,0.347,1.158
"{18, 14}","{32, 1}",0.134,0.254,1.128
"{1, 18, 14}",{32},0.134,0.458,1.111
{32},"{1, 18, 14}",0.134,0.325,1.111
"{32, 1}","{18, 14}",0.134,0.595,1.128
"{32, 14}","{1, 18}",0.134,0.448,1.158
"{32, 1, 14}",{18},0.134,0.809,1.147
"{32, 18}","{1, 14}",0.134,0.442,1.156
"{32, 1, 18}",{14},0.134,0.763,1.064
"{32, 18, 14}",{1},0.134,0.582,1.119
{1},"{19, 14, 30}",0.139,0.267,1.11
{14},"{1, 19, 30}",0.139,0.194,1.095
"{1, 14}","{19, 30}",0.139,0.363,1.149
{19},"{1, 14, 30}",0.139,0.257,1.077
"{1, 19}","{14, 30}",0.139,0.481,1.143
"{19, 14}","{1, 30}",0.139,0.348,1.121
"{1, 19, 14}",{30},0.139,0.631,1.121
{30},"{1, 19, 14}",0.139,0.246,1.121
"{1, 30}","{19, 14}",0.139,0.448,1.121
"{14, 30}","{1, 19}",0.139,0.33,1.143
"{1, 14, 30}",{19},0.139,0.581,1.077
"{19, 30}","{1, 14}",0.139,0.439,1.149
"{1, 19, 30}",{14},0.139,0.785,1.095
"{19, 14, 30}",{1},0.139,0.577,1.11
{1},"{34, 19, 14}",0.159,0.307,1.116
{14},"{1, 34, 19}",0.159,0.223,1.095
"{1, 14}","{34, 19}",0.159,0.417,1.161
{19},"{1, 34, 14}",0.159,0.296,1.113
"{1, 19}","{34, 14}",0.159,0.553,1.165
"{19, 14}","{1, 34}",0.159,0.399,1.134
"{1, 19, 14}",{34},0.159,0.725,1.132
{34},"{1, 19, 14}",0.159,0.249,1.132
"{1, 34}","{19, 14}",0.159,0.453,1.134
"{34, 14}","{1, 19}",0.159,0.336,1.165
"{1, 34, 14}",{19},0.159,0.601,1.113
"{34, 19}","{1, 14}",0.159,0.443,1.161
"{1, 34, 19}",{14},0.159,0.785,1.095
"{34, 19, 14}",{1},0.159,0.58,1.116
{1},"{48, 19, 14}",0.12,0.231,1.103
{14},"{48, 1, 19}",0.12,0.168,1.134
"{1, 14}","{48, 19}",0.12,0.314,1.175
{19},"{48, 1, 14}",0.12,0.223,1.141
"{1, 19}","{48, 14}",0.12,0.417,1.17
"{19, 14}","{48, 1}",0.12,0.301,1.181
"{1, 19, 14}",{48},0.12,0.546,1.141
{48},"{1, 19, 14}",0.12,0.251,1.141
"{48, 1}","{19, 14}",0.12,0.472,1.181
"{48, 14}","{1, 19}",0.12,0.337,1.17
"{48, 1, 14}",{19},0.12,0.615,1.141
"{48, 19}","{1, 14}",0.12,0.449,1.175
"{48, 1, 19}",{14},0.12,0.813,1.134
"{48, 19, 14}",{1},0.12,0.573,1.103
{1},"{16, 19, 14}",0.12,0.231,1.079
{14},"{16, 1, 19}",0.12,0.168,1.046
"{1, 14}","{16, 19}",0.12,0.314,1.098
{16},"{1, 19, 14}",0.12,0.234,1.065
"{16, 1}","{19, 14}",0.12,0.433,1.083
"{16, 14}","{1, 19}",0.12,0.316,1.097
"{16, 1, 14}",{19},0.12,0.577,1.069
{19},"{16, 1, 14}",0.12,0.223,1.069
"{1, 19}","{16, 14}",0.12,0.417,1.097
"{19, 14}","{16, 1}",0.12,0.301,1.083
"{1, 19, 14}",{16},0.12,0.546,1.065
"{16, 19}","{1, 14}",0.12,0.42,1.098
"{16, 1, 19}",{14},0.12,0.75,1.046
"{16, 19, 14}",{1},0.12,0.561,1.079
{1},"{34, 28, 14}",0.105,0.203,1.136
{14},"{1, 34, 28}",0.105,0.147,1.113
"{1, 14}","{34, 28}",0.105,0.276,1.2
{28},"{1, 34, 14}",0.105,0.308,1.16
"{1, 28}","{34, 14}",0.105,0.559,1.178
"{28, 14}","{1, 34}",0.105,0.411,1.167
"{1, 28, 14}",{34},0.105,0.723,1.129
{34},"{1, 28, 14}",0.105,0.165,1.129
"{1, 34}","{28, 14}",0.105,0.3,1.167
"{34, 14}","{1, 28}",0.105,0.222,1.178
"{1, 34, 14}",{28},0.105,0.397,1.16
"{34, 28}","{1, 14}",0.105,0.459,1.2
"{1, 34, 28}",{14},0.105,0.798,1.113
"{34, 28, 14}",{1},0.105,0.591,1.136
{1},"{34, 14, 30}",0.168,0.323,1.144
{14},"{1, 34, 30}",0.168,0.234,1.097
"{1, 14}","{34, 30}",0.168,0.439,1.194
{30},"{1, 34, 14}",0.168,0.298,1.122
"{1, 30}","{34, 14}",0.168,0.541,1.14
"{14, 30}","{1, 34}",0.168,0.399,1.132
"{1, 14, 30}",{34},0.168,0.703,1.097
{34},"{1, 14, 30}",0.168,0.262,1.097
"{1, 34}","{14, 30}",0.168,0.477,1.132
"{34, 14}","{1, 30}",0.168,0.353,1.14
"{1, 34, 14}",{30},0.168,0.632,1.122
"{34, 30}","{1, 14}",0.168,0.456,1.194
"{1, 34, 30}",{14},0.168,0.786,1.097
"{34, 14, 30}",{1},0.168,0.595,1.144
{1},"{48, 14, 30}",0.126,0.242,1.112
{14},"{48, 1, 30}",0.126,0.176,1.117
"{1, 14}","{48, 30}",0.126,0.329,1.166
{30},"{48, 1, 14}",0.126,0.223,1.144
"{1, 30}","{48, 14}",0.126,0.406,1.14
"{14, 30}","{48, 1}",0.126,0.299,1.173
"{1, 14, 30}",{48},0.126,0.527,1.1
{48},"{1, 14, 30}",0.126,0.263,1.1
"{48, 1}","{14, 30}",0.126,0.494,1.173
"{48, 14}","{1, 30}",0.126,0.353,1.14
"{48, 1, 14}",{30},0.126,0.644,1.144
"{48, 30}","{1, 14}",0.126,0.446,1.166
"{48, 1, 30}",{14},0.126,0.8,1.117
"{48, 14, 30}",{1},0.126,0.578,1.112
{1},"{49, 14, 30}",0.103,0.198,1.117
{14},"{1, 30, 49}",0.103,0.144,1.132
"{1, 14}","{49, 30}",0.103,0.27,1.177
{30},"{1, 14, 49}",0.103,0.183,1.182
"{1, 30}","{49, 14}",0.103,0.333,1.151
"{14, 30}","{1, 49}",0.103,0.245,1.195
"{1, 14, 30}",{49},0.103,0.432,1.11
{49},"{1, 14, 30}",0.103,0.265,1.11
"{1, 49}","{14, 30}",0.103,0.503,1.195
"{49, 14}","{1, 30}",0.103,0.357,1.151
"{1, 14, 49}",{30},0.103,0.666,1.182
"{49, 30}","{1, 14}",0.103,0.45,1.177
"{1, 30, 49}",{14},0.103,0.811,1.132
"{49, 14, 30}",{1},0.103,0.581,1.117
{1},"{16, 14, 30}",0.128,0.246,1.119
{14},"{16, 1, 30}",0.128,0.179,1.085
"{1, 14}","{16, 30}",0.128,0.335,1.157
{16},"{1, 14, 30}",0.128,0.25,1.045
"{16, 1}","{14, 30}",0.128,0.462,1.096
"{16, 14}","{1, 30}",0.128,0.337,1.089
"{16, 1, 14}",{30},0.128,0.615,1.093
{30},"{16, 1, 14}",0.128,0.227,1.093
"{1, 30}","{16, 14}",0.128,0.413,1.089
"{14, 30}","{16, 1}",0.128,0.304,1.096
"{1, 14, 30}",{16},0.128,0.536,1.045
"{16, 30}","{1, 14}",0.128,0.442,1.157
"{16, 1, 30}",{14},0.128,0.777,1.085
"{16, 14, 30}",{1},0.128,0.582,1.119
{1},"{26, 14, 30}",0.107,0.207,1.102
{14},"{1, 26, 30}",0.107,0.15,1.101
"{1, 14}","{26, 30}",0.107,0.281,1.15
{26},"{1, 14, 30}",0.107,0.261,1.09
"{1, 26}","{14, 30}",0.107,0.494,1.173
"{26, 14}","{1, 30}",0.107,0.352,1.135
"{1, 26, 14}",{30},0.107,0.649,1.153
{30},"{1, 26, 14}",0.107,0.191,1.153
"{1, 30}","{26, 14}",0.107,0.347,1.135
"{14, 30}","{1, 26}",0.107,0.255,1.173
"{1, 14, 30}",{26},0.107,0.45,1.09
"{26, 30}","{1, 14}",0.107,0.439,1.15
"{1, 26, 30}",{14},0.107,0.789,1.101
"{26, 14, 30}",{1},0.107,0.573,1.102
{1},"{30, 46, 14}",0.101,0.194,1.109
{14},"{1, 46, 30}",0.101,0.141,1.097
"{1, 14}","{46, 30}",0.101,0.264,1.168
{30},"{1, 46, 14}",0.101,0.179,1.178
"{1, 30}","{46, 14}",0.101,0.325,1.165
"{14, 30}","{1, 46}",0.101,0.239,1.187
"{1, 14, 30}",{46},0.101,0.422,1.133
{46},"{1, 14, 30}",0.101,0.271,1.133
"{1, 46}","{14, 30}",0.101,0.5,1.187
"{46, 14}","{1, 30}",0.101,0.361,1.165
"{46, 1, 14}",{30},0.101,0.664,1.178
"{46, 30}","{1, 14}",0.101,0.446,1.168
"{46, 1, 30}",{14},0.101,0.786,1.097
"{46, 14, 30}",{1},0.101,0.576,1.109
{1},"{32, 14, 30}",0.109,0.211,1.125
{14},"{32, 1, 30}",0.109,0.153,1.079
"{1, 14}","{32, 30}",0.109,0.286,1.171
{30},"{32, 1, 14}",0.109,0.194,1.172
"{1, 30}","{32, 14}",0.109,0.353,1.18
"{14, 30}","{32, 1}",0.109,0.26,1.152
"{1, 14, 30}",{32},0.109,0.458,1.11
{32},"{1, 14, 30}",0.109,0.265,1.11
"{32, 1}","{14, 30}",0.109,0.485,1.152
"{32, 14}","{1, 30}",0.109,0.366,1.18
"{32, 1, 14}",{30},0.109,0.66,1.172
"{32, 30}","{1, 14}",0.109,0.447,1.171
"{32, 1, 30}",{14},0.109,0.774,1.079
"{32, 14, 30}",{1},0.109,0.585,1.125
{1},"{34, 44, 14}",0.112,0.216,1.105
{14},"{1, 34, 44}",0.112,0.156,1.122
"{1, 14}","{34, 44}",0.112,0.293,1.176
{34},"{1, 44, 14}",0.112,0.175,1.116
"{1, 34}","{44, 14}",0.112,0.318,1.126
"{34, 14}","{1, 44}",0.112,0.236,1.183
"{1, 34, 14}",{44},0.112,0.422,1.132
{44},"{1, 34, 14}",0.112,0.301,1.132
"{1, 44}","{34, 14}",0.112,0.562,1.183
"{44, 14}","{1, 34}",0.112,0.396,1.126
"{1, 44, 14}",{34},0.112,0.715,1.116
"{34, 44}","{1, 14}",0.112,0.449,1.176
"{1, 34, 44}",{14},0.112,0.804,1.122
"{34, 44, 14}",{1},0.112,0.574,1.105
{1},"{48, 34, 14}",0.14,0.27,1.115
{14},"{48, 1, 34}",0.14,0.196,1.098
"{1, 14}","{48, 34}",0.14,0.368,1.162
{34},"{48, 1, 14}",0.14,0.219,1.123
"{1, 34}","{48, 14}",0.14,0.399,1.121
"{34, 14}","{48, 1}",0.14,0.296,1.162
"{1, 34, 14}",{48},0.14,0.529,1.105
{48},"{1, 34, 14}",0.14,0.293,1.105
"{48, 1}","{34, 14}",0.14,0.552,1.162
"{48, 14}","{1, 34}",0.14,0.395,1.121
"{48, 1, 14}",{34},0.14,0.72,1.123
"{48, 34}","{1, 14}",0.14,0.444,1.162
"{48, 1, 34}",{14},0.14,0.787,1.098
"{48, 34, 14}",{1},0.14,0.58,1.115
{1},"{49, 34, 14}",0.106,0.204,1.062
{14},"{1, 34, 49}",0.106,0.148,1.064
"{1, 14}","{49, 34}",0.106,0.278,1.095
{34},"{1, 14, 49}",0.106,0.166,1.07
"{1, 34}","{49, 14}",0.106,0.301,1.043
"{34, 14}","{1, 49}",0.106,0.223,1.091
"{1, 34, 14}",{49},0.106,0.399,1.028
{49},"{1, 34, 14}",0.106,0.273,1.028
"{1, 49}","{34, 14}",0.106,0.518,1.091
"{49, 14}","{1, 34}",0.106,0.367,1.043
"{1, 14, 49}",{34},0.106,0.685,1.07
"{49, 34}","{1, 14}",0.106,0.418,1.095
"{1, 34, 49}",{14},0.106,0.763,1.064
"{49, 34, 14}",{1},0.106,0.552,1.062
{1},"{16, 34, 14}",0.146,0.28,1.093
{14},"{16, 1, 34}",0.146,0.203,1.083
"{1, 14}","{16, 34}",0.146,0.382,1.148
{16},"{1, 34, 14}",0.146,0.284,1.07
"{16, 1}","{34, 14}",0.146,0.525,1.106
"{16, 14}","{1, 34}",0.146,0.384,1.091
"{16, 1, 14}",{34},0.146,0.7,1.093
{34},"{16, 1, 14}",0.146,0.228,1.093
"{1, 34}","{16, 14}",0.146,0.414,1.091
"{34, 14}","{16, 1}",0.146,0.307,1.106
"{1, 34, 14}",{16},0.146,0.549,1.07
"{16, 34}","{1, 14}",0.146,0.439,1.148
"{16, 1, 34}",{14},0.146,0.776,1.083
"{16, 34, 14}",{1},0.146,0.568,1.093
{1},"{26, 34, 14}",0.118,0.227,1.097
{14},"{1, 26, 34}",0.118,0.164,1.102
"{1, 14}","{26, 34}",0.118,0.308,1.144
{26},"{1, 34, 14}",0.118,0.286,1.075
"{1, 26}","{34, 14}",0.118,0.541,1.14
"{26, 14}","{1, 34}",0.118,0.386,1.096
"{1, 26, 14}",{34},0.118,0.712,1.111
{34},"{1, 26, 14}",0.118,0.184,1.111
"{1, 34}","{26, 14}",0.118,0.335,1.096
"{34, 14}","{1, 26}",0.118,0.248,1.14
"{1, 34, 14}",{26},0.118,0.443,1.075
"{26, 34}","{1, 14}",0.118,0.437,1.144
"{1, 26, 34}",{14},0.118,0.79,1.102
"{26, 34, 14}",{1},0.118,0.57,1.097
{1},"{34, 12, 14}",0.112,0.216,1.149
{12},"{1, 34, 14}",0.112,0.308,1.159
"{1, 12}","{34, 14}",0.112,0.559,1.177
{14},"{1, 34, 12}",0.112,0.157,1.114
"{1, 14}","{34, 12}",0.112,0.294,1.239
"{12, 14}","{1, 34}",0.112,0.403,1.145
"{1, 12, 14}",{34},0.112,0.723,1.129
{34},"{1, 12, 14}",0.112,0.176,1.129
"{1, 34}","{12, 14}",0.112,0.319,1.145
"{34, 12}","{1, 14}",0.112,0.473,1.239
"{1, 34, 12}",{14},0.112,0.799,1.114
"{34, 14}","{1, 12}",0.112,0.237,1.177
"{1, 34, 14}",{12},0.112,0.423,1.159
"{34, 12, 14}",{1},0.112,0.598,1.149
{1},"{34, 46, 14}",0.11,0.212,1.105
{14},"{1, 34, 46}",0.11,0.154,1.062
"{1, 14}","{34, 46}",0.11,0.289,1.143
{34},"{1, 46, 14}",0.11,0.172,1.136
"{1, 34}","{46, 14}",0.11,0.314,1.125
"{34, 14}","{1, 46}",0.11,0.233,1.154
"{1, 34, 14}",{46},0.11,0.416,1.117
{46},"{1, 34, 14}",0.11,0.297,1.117
"{1, 46}","{34, 14}",0.11,0.548,1.154
"{46, 14}","{1, 34}",0.11,0.396,1.125
"{46, 1, 14}",{34},0.11,0.727,1.136
"{34, 46}","{1, 14}",0.11,0.437,1.143
"{1, 34, 46}",{14},0.11,0.761,1.062
"{46, 34, 14}",{1},0.11,0.575,1.105
{1},"{32, 34, 14}",0.125,0.241,1.15
{14},"{32, 1, 34}",0.125,0.175,1.072
"{1, 14}","{32, 34}",0.125,0.328,1.181
{32},"{1, 34, 14}",0.125,0.303,1.141
"{32, 1}","{34, 14}",0.125,0.555,1.168
"{32, 14}","{1, 34}",0.125,0.418,1.188
"{32, 1, 14}",{34},0.125,0.755,1.178
{34},"{32, 1, 14}",0.125,0.195,1.178
"{1, 34}","{32, 14}",0.125,0.355,1.188
"{34, 14}","{32, 1}",0.125,0.264,1.168
"{1, 34, 14}",{32},0.125,0.471,1.141
"{32, 34}","{1, 14}",0.125,0.451,1.181
"{32, 1, 34}",{14},0.125,0.768,1.072
"{32, 34, 14}",{1},0.125,0.598,1.15
{1},"{16, 48, 14}",0.108,0.207,1.077
{14},"{16, 1, 48}",0.108,0.15,1.091
"{1, 14}","{16, 48}",0.108,0.282,1.138
{16},"{48, 1, 14}",0.108,0.21,1.076
"{16, 1}","{48, 14}",0.108,0.388,1.09
"{16, 14}","{48, 1}",0.108,0.284,1.115
"{16, 1, 14}",{48},0.108,0.518,1.081
{48},"{16, 1, 14}",0.108,0.225,1.081
"{48, 1}","{16, 14}",0.108,0.423,1.115
"{48, 14}","{16, 1}",0.108,0.303,1.09
"{48, 1, 14}",{16},0.108,0.552,1.076
"{16, 48}","{1, 14}",0.108,0.435,1.138
"{16, 1, 48}",{14},0.108,0.782,1.091
"{16, 48, 14}",{1},0.108,0.56,1.077
{1},"{18, 19, 30}",0.134,0.257,1.086
